Generation,Min Fitness,Max Fitness, Average Fitness
333,1555.41385396256,2595.26971259405,2522.03977056703
334,1648.53615797452,2595.26971259405,2532.70363146689
335,1573.86389724258,2595.26971259405,2536.00370505067
336,1557.73578205745,2595.26971259405,2545.60201118035
337,1557.73578205745,2595.26971259405,2536.74663039109
338,1603.85543634259,2595.26971259405,2535.470504235
339,1555.41385396256,2595.26971259405,2547.00251964967
340,1557.73578205745,2595.26971259405,2547.5256433547
341,1659.21388535518,2595.26971259405,2548.28148404934
342,1555.41385396256,2595.26971259405,2541.71561671588
343,1603.85543634259,2595.26971259405,2551.06303241219
344,1555.41385396256,2595.26971259405,2546.83191785421
345,1573.86389724258,2595.26971259405,2543.38834149683
346,1622.84987059308,2595.26971259405,2534.05784948534
347,1555.41385396256,2595.26971259405,2547.77767849801
348,1616.43369677159,2595.26971259405,2548.2532559996
349,1573.86389724258,2595.26971259405,2532.38888837343
350,1557.73578205745,2595.26971259405,2546.59417283488
351,1555.41385396256,2595.26971259405,2539.59068843475
352,1603.85543634259,2595.26971259405,2532.79538178297
353,1555.41385396256,2595.26971259405,2526.1367344788
354,1562.61772629593,2595.26971259405,2538.65430338307
355,1557.73578205745,2595.26971259405,2531.55746818115
356,1555.41385396256,2595.26971259405,2545.85732111615
357,1603.85543634259,2595.26971259405,2552.34972027176
358,1616.43369677159,2595.26971259405,2537.96197979625
359,1555.41385396256,2595.26971259405,2522.30938493679
360,1557.73578205745,2595.26971259405,2530.82683767207
361,1557.73578205745,2595.26971259405,2539.75745619606
362,1557.73578205745,2595.26971259405,2525.11263912261
363,1620.76017199048,2595.26971259405,2527.62003006237
364,1555.41385396256,2595.26971259405,2537.48031933572
365,1562.61772629593,2595.26971259405,2537.96758446884
366,1555.41385396256,2595.26971259405,2527.27406794808
367,1616.43369677159,2595.26971259405,2538.37954225563
368,1689.60684079926,2595.26971259405,2550.99252832279
369,1557.73578205745,2595.26971259405,2533.75064602902
370,1603.85543634259,2595.26971259405,2536.21780593283
371,1555.41385396256,2595.26971259405,2548.02795413947
372,1557.73578205745,2595.26971259405,2528.24018361108
373,1648.53615797452,2595.26971259405,2536.03693203193
374,1555.41385396256,2595.26971259405,2537.56926764978
375,1562.61772629593,2595.26971259405,2537.03752094023
376,1555.41385396256,2595.26971259405,2528.71272696746
377,1557.73578205745,2595.26971259405,2532.9472297291
378,1646.35801497983,2595.26971259405,2540.22078762371
379,1557.73578205745,2595.26971259405,2543.16407090868
380,1677.26621258102,2595.26971259405,2549.48142985553
381,1555.41385396256,2595.26971259405,2540.61195235282
382,1555.41385396256,2595.26971259405,2540.00020777317
383,1562.61772629593,2595.26971259405,2530.83971614485
384,1603.85543634259,2595.26971259405,2535.43982758597
385,1562.61772629593,2595.26971259405,2533.54398497106
386,1557.73578205745,2595.26971259405,2540.51239833184
387,1555.41385396256,2595.26971259405,2548.78616348057
388,1616.08419172264,2595.26971259405,2541.9300615254
389,1555.41385396256,2595.26971259405,2538.87172371796
390,1562.61772629593,2595.26971259405,2539.1554127781
391,1616.08419172264,2595.26971259405,2526.26911946424
392,1557.73578205745,2595.26971259405,2545.08280537264
393,1603.85543634259,2595.26971259405,2528.91273719204
394,1689.60684079926,2595.26971259405,2536.80795081423
395,1555.41385396256,2595.26971259405,2532.66242615971
396,1557.73578205745,2595.26971259405,2537.5780961783
397,1661.49096571959,2595.26971259405,2547.31559118631
398,1555.41385396256,2595.26971259405,2534.82348794727
399,1555.41385396256,2595.26971259405,2530.5763968148
400,1659.21388535518,2595.26971259405,2535.68408537253
401,1573.86389724258,2595.26971259405,2537.48952500175
402,1557.73578205745,2595.26971259405,2528.88895104208
403,1646.35801497983,2595.26971259405,2544.74767304886
404,1555.41385396256,2595.26971259405,2540.06254124733
405,1555.41385396256,2595.26971259405,2545.77735635724
406,1573.86389724258,2595.26971259405,2541.63503576012
407,1573.86389724258,2595.26971259405,2544.44896173049
408,1573.86389724258,2595.26971259405,2542.9430159054
409,1562.61772629593,2595.26971259405,2543.8159461571
410,1573.86389724258,2595.26971259405,2538.6619315056
411,1557.73578205745,2595.26971259405,2527.78394179057
412,1616.08419172264,2595.26971259405,2544.41283215877
413,1562.61772629593,2595.26971259405,2538.85845206678
414,1557.73578205745,2595.26971259405,2536.00555052657
415,1562.61772629593,2595.26971259405,2537.79899544532
416,1555.41385396256,2595.26971259405,2540.79886660057
417,1557.73578205745,2595.26971259405,2530.99032230042
418,1555.41385396256,2595.26971259405,2533.99910545864
419,1557.73578205745,2595.26971259405,2528.67856883593
420,1585.99193062013,2595.26971259405,2530.00862764542
421,1616.43369677159,2595.26971259405,2541.98757277845
